2.04368228545803e+49,2.01382292461126e+49,2.14050291331549e+49,2.01231219161809e+49
3.87905731712858e+49,3.91126144480225e+49,3.60729792947491e+49,3.79149509764977e+49
1.42431031907242e+49,1.41265280418567e+49,1.41281842723624e+49,1.43863041607027e+49
6.27816304817206e+49,6.11472928186857e+49,6.04023072266699e+49,6.19948413305217e+49
1.14068341541705e+49,1.06758239717394e+49,1.08520408887937e+49,1.11164496720303e+49
3.01457120387184e+48,2.82513866977001e+48,2.51648544563189e+48,2.91385586164569e+48
6.99108112698323e+48,7.06842645618269e+48,7.04056090831632e+48,6.8160132834872e+48
2.78825472311342e+47,2.87104146049753e+47,2.72202606694079e+47,2.60309077323855e+47
1.32919039675e+49,1.37858316173385e+49,1.27604471272159e+49,1.31623332868283e+49
1.37234238576648e+49,1.42793911708634e+49,1.37195575183641e+49,1.40901324184858e+49
2.37386069015568e+48,2.12516843614958e+48,2.23820838549811e+48,2.29189324239108e+48
4.42386300660974e+49,4.67754098163252e+49,4.84603279395913e+49,4.5333391950094e+49
4.81685685234974e+48,5.49640392834534e+48,5.24969746999162e+48,5.02476807354212e+48
1.59493897625849e+49,1.73606374387055e+49,1.61861793305819e+49,1.59749039119693e+49
1.34193999924981e+49,1.39010733945436e+49,1.43340092320672e+49,1.35752245119465e+49
2.48450783431353e+49,2.54621097834895e+49,2.38190226332101e+49,2.51393094970311e+49
1.42896621711601e+48,1.46850465935762e+48,1.39199613526808e+48,1.4138856021134e+48
1.76383936676323e+48,1.83496169180987e+48,1.8946831922629e+48,1.84787262679523e+48
9.87925115073266e+48,1.06095428082901e+49,1.01692321890833e+49,9.38349024058128e+48
2.1078565079805e+49,2.02063178161476e+49,2.07952486675453e+49,2.04299648180813e+49
4.43531765007156e+48,4.32484855447718e+48,4.27816059389209e+48,4.47578800446193e+48
2.31557552784972e+48,2.16521608906494e+48,2.50079150735238e+48,2.22381399647292e+48
6.67490909802948e+47,7.60091140317527e+47,7.8684619195607e+47,7.07287380097861e+47
8.53723273387308e+48,8.78439576386608e+48,9.12801292971978e+48,8.55069200103834e+48
2.05886847714233e+49,1.94881708138113e+49,1.85867200349576e+49,2.04419966531082e+49
4.2663784062371e+47,4.41431312716556e+47,4.75978497194826e+47,4.40593313597642e+47
6.2088964440264e+48,6.54033442154149e+48,6.46384202682149e+48,6.38818398815725e+48
1.65438006769655e+49,1.69471368938722e+49,1.64550630389662e+49,1.64856002721122e+49
1.45184969413447e+49,1.36017947564242e+49,1.4303418480569e+49,1.43059864327035e+49
1.95694047320716e+49,1.90412621135956e+49,1.90289404424255e+49,1.8587289277163e+49
4.63894708317104e+48,4.09661756833284e+48,4.29295242622106e+48,4.6860072186044e+48
5.10613323823027e+48,5.0219280627413e+48,5.37638771125668e+48,5.32893470233602e+48
1.64345424559176e+49,1.76322931643098e+49,1.70502870679732e+49,1.70149686016994e+49
1.41900685199197e+49,1.45791855222929e+49,1.42542047217375e+49,1.38126317191098e+49
1.58427773332554e+49,1.66740326567295e+49,1.61025821005831e+49,1.59896210300378e+49
3.52406234025867e+47,3.92069566911461e+47,4.29571558984168e+47,3.60640273206545e+47
1.4767193601427e+49,1.63511567191943e+49,1.64022731469512e+49,1.46060389091893e+49
9.48722825619008e+47,1.02564694110762e+48,1.06759187032845e+48,1.01760044328696e+48
3.00743583603117e+49,3.20616020614989e+49,3.22687378396027e+49,2.99640803054882e+49
1.00600566716288e+49,9.9035809983695e+48,1.02272388361977e+49,1.00058892312421e+49
2.61615353700749e+48,2.31580107811789e+48,2.8026708801101e+48,2.51856924425509e+48
4.03402023383161e+49,4.24083156044352e+49,3.84299025083846e+49,4.25941533806936e+49
9.01194215653673e+48,9.24998993806843e+48,9.69356044457308e+48,9.2167718650364e+48
1.81387866169217e+49,1.81186669392276e+49,1.60991664062898e+49,1.81549603506349e+49
2.44321848422228e+48,2.46422728612556e+48,2.54487516698314e+48,2.34064858736697e+48
5.80649380752234e+48,5.65675563529131e+48,5.93401974029432e+48,5.72038556654092e+48
7.74852193613584e+48,7.51540112593955e+48,7.58253938693253e+48,7.87455952723415e+48
1.71954212805975e+49,1.7289648114131e+49,1.69253164893383e+49,1.69719239353577e+49
2.16724570294901e+48,2.48119681103967e+48,2.51718179787932e+48,2.20157831433388e+48
6.86601994527479e+48,6.52630397004768e+48,7.05322317520599e+48,6.89813278819268e+48
6.7352655406452e+48,6.4441150858743e+48,6.53622247912584e+48,6.88847978111115e+48
2.84462442048447e+48,2.87056830352721e+48,2.95613308292802e+48,2.86099170983217e+48
1.91661755878205e+49,1.75686656428995e+49,1.78398197172324e+49,1.94946771504247e+49
3.77907968263247e+49,3.56522948418161e+49,3.78938842991681e+49,3.78889647781787e+49
3.17138157055472e+49,3.15117282717483e+49,2.77250186240104e+49,3.20623704893586e+49
3.28553263110082e+48,3.04361786959456e+48,3.46510928594214e+48,3.335336499124e+48
1.78991854013398e+49,1.73009877379583e+49,1.7417216119724e+49,1.74169261983982e+49
4.04740931642999e+48,3.93421525063256e+48,3.66744401692735e+48,3.90760869915442e+48
5.76908516397483e+48,6.00666789491064e+48,6.09197648231659e+48,5.95600797860482e+48
1.53124911618005e+48,1.7078796596208e+48,1.59974378787995e+48,1.57282122759567e+48
9.88551177896959e+48,1.00857944081699e+49,9.80686698443834e+48,1.00625677348898e+49
1.90185663068678e+48,1.81208062670116e+48,2.00993418542579e+48,1.76199387466035e+48
6.60541791663891e+48,6.71808868258751e+48,6.62337608535083e+48,6.53964442887219e+48
8.72567200488738e+46,8.36289494665931e+46,7.45647041186211e+46,8.79169920591373e+46
3.82735954690797e+47,4.50348460949973e+47,4.21720878198543e+47,3.91933464883926e+47
5.08093025178665e+48,5.24121129248154e+48,4.96723993860909e+48,5.03253428621724e+48
3.69772777821789e+48,4.21182648595178e+48,4.11606113234375e+48,3.76564114633731e+48
6.98647972492371e+48,7.31902759813582e+48,7.0338889779827e+48,6.61056451686863e+48
5.60657591762379e+49,5.829256494898e+49,5.77283568056652e+49,5.74024759918398e+49
6.0504690201945e+48,5.80312410598073e+48,5.87648350714762e+48,6.02973020820606e+48
3.04991787055484e+49,3.07973590553311e+49,3.07015627381939e+49,3.0380991911451e+49
5.38894169317549e+48,5.43399525249102e+48,5.55326736027445e+48,5.51014103728272e+48
5.03140404296435e+48,5.02644229292726e+48,5.27128927901464e+48,4.89487601371266e+48
1.24741050486417e+49,1.35488883744609e+49,1.34558387996188e+49,1.27100923260952e+49
3.75306981299545e+48,3.66374929614609e+48,3.56556318142042e+48,3.73575501416654e+48
1.64044059810459e+49,1.6246548008101e+49,1.60644695204416e+49,1.67563232784096e+49
3.98721978247757e+49,3.81902293959507e+49,3.91366404312533e+49,3.87221104765965e+49
1.71377973284612e+49,1.64904584437982e+49,1.76722511458304e+49,1.71680790775921e+49
2.57557584443252e+48,2.8386134147541e+48,2.79186159246021e+48,2.78335430408558e+48
5.26752049642383e+48,5.28686471996307e+48,5.47411900136315e+48,4.97011161613326e+48
5.57345822118663e+48,5.67972379646702e+48,5.65928582758843e+48,5.8119383144791e+48
1.14478474413598e+49,1.34930277653764e+49,1.36386795297999e+49,1.26387474594245e+49
4.51727727254431e+48,4.64015551885702e+48,4.43782788330281e+48,4.50796269601411e+48
1.25948673913389e+49,1.31127117775986e+49,1.26961056361157e+49,1.3366957003575e+49
6.56409032040406e+47,6.84505530404484e+47,6.88770401307927e+47,6.73026491161982e+47
3.91195394598826e+48,3.81481652455615e+48,4.06480360583016e+48,3.95452903271786e+48
1.50909174955616e+49,1.46564507469328e+49,1.5545773399616e+49,1.49691933227486e+49
6.63364472040792e+47,6.5084361746739e+47,6.0913374121974e+47,6.69343966568621e+47
2.28844332768789e+49,2.3611349108144e+49,2.27788641346556e+49,2.34606481722253e+49
2.48452417714096e+48,2.53426870472848e+48,2.31559976772923e+48,2.38832608645651e+48
1.14114396147913e+49,1.16985452343321e+49,1.20651110990311e+49,1.12698258838537e+49
1.04089902932892e+49,1.08212727092353e+49,9.84581636988007e+48,1.06437581620564e+49
9.71642846927738e+48,8.84733134005289e+48,9.38607002836104e+48,9.64785630974224e+48
1.18628696393817e+49,1.15283696270832e+49,1.16734100284125e+49,1.11142006471769e+49
2.38608044643107e+48,2.18068813264326e+48,2.18361707803775e+48,2.35375006874448e+48
4.30732137818873e+48,4.36247542664404e+48,4.2926663374225e+48,4.28012592144331e+48
2.70736899442533e+49,2.69425471468327e+49,2.67253870370279e+49,2.6106809684959e+49
3.00218263405079e+47,3.19186581098046e+47,3.02308292609345e+47,2.84766044873775e+47
9.14936112664419e+47,9.09648071304906e+47,9.14685571269139e+47,9.33341174889673e+47
2.32103632386691e+48,2.58535341459714e+48,2.51329416568535e+48,2.34971113898658e+48
5.53960130130805e+48,5.57027621527867e+48,4.93761655999272e+48,5.50651231034192e+48
4.19364849831076e+47,4.22089986427016e+47,4.36422650065626e+47,4.15600769870223e+47
1.00873419050995e+49,1.03866006054249e+49,1.01481015463185e+49,1.04918082816979e+49
1.39377374347522e+48,1.3671774276182e+48,1.43479596100182e+48,1.36051356728534e+48
5.52973120383592e+48,6.33286253270562e+48,6.64573386951766e+48,5.85030241982367e+48
2.81282943486911e+49,2.87332434702222e+49,2.87361231485149e+49,2.86170015665667e+49
3.28228051937469e+49,3.10848931933358e+49,3.10353772857166e+49,3.17976937513014e+49
1.09518626599466e+49,1.08279653369944e+49,1.11743944211668e+49,1.101737082821e+49
8.60293187633898e+47,8.30992724250487e+47,8.81797934395441e+47,8.61108751489872e+47
2.79319838221343e+48,2.90436398579251e+48,2.82010327027354e+48,2.78554898383212e+48
1.11543742330161e+49,1.03938283567723e+49,1.07113976124019e+49,1.10942441486556e+49
2.78729413534267e+49,2.76450363202613e+49,2.84943495563702e+49,2.72064118834985e+49
7.65274196641107e+48,7.66559123096477e+48,8.2876214074115e+48,7.7921501513398e+48
5.91618413756393e+48,6.21214450906794e+48,6.33376682496369e+48,5.76407678632144e+48
2.77566554609236e+48,2.84696053982075e+48,2.71241114343955e+48,2.89871581518821e+48
2.09679106036427e+49,2.14781153171345e+49,2.28833304364278e+49,2.15292698960262e+49
2.53830490055104e+48,2.29502292875442e+48,2.52727999535629e+48,2.51466274821696e+48
4.48470990928815e+47,4.44981755395976e+47,5.20148501068876e+47,4.44971218784689e+47
8.39023554517066e+48,8.30215058277748e+48,8.25623839329476e+48,8.4415979389423e+48
1.94420623378346e+49,2.10027388826396e+49,2.08048565966358e+49,2.07113844785109e+49
2.99729034566344e+47,3.14231873821817e+47,3.15248892833671e+47,3.13654467851685e+47
1.94628502263352e+48,1.89416644393146e+48,1.91061314922246e+48,2.00110486805833e+48
2.34407958696242e+48,2.50661903147576e+48,2.5710772622029e+48,2.43464322723239e+48
4.57346212179331e+49,4.67258628191802e+49,4.94579427164105e+49,4.61351251583564e+49
4.13600397025645e+48,4.06301055047395e+48,4.21073124800817e+48,4.2564169840369e+48
2.04211511649435e+49,2.15100523351005e+49,2.129482031407e+49,2.10538005925195e+49
1.73509125883108e+49,1.55907491757021e+49,1.67193598999467e+49,1.66494595748682e+49
5.83978539216364e+49,6.02999342799485e+49,6.17857149662428e+49,6.02602528588547e+49
3.25611336316368e+49,3.37708034963453e+49,3.54957142546806e+49,3.22143827365729e+49
1.11946285889007e+49,1.02749501036068e+49,1.13674239065866e+49,1.0229204325378e+49
4.4528066920639e+49,4.83519536227067e+49,4.534445838446e+49,4.47294040542437e+49
7.52666088902203e+48,8.13583287678806e+48,7.90718645416033e+48,7.78437871347537e+48
2.88164966520414e+48,2.86518070716697e+48,3.01565652320452e+48,2.95204803736443e+48
7.62702164096977e+48,6.96826336993723e+48,7.77818738582956e+48,7.67021868328625e+48
5.37194073827371e+49,5.14181928413507e+49,5.41685551220236e+49,5.55135577374232e+49
4.34865168929961e+48,4.50910958418674e+48,4.51726319733137e+48,4.20318320267405e+48
1.29091301942808e+50,1.24362221175018e+50,1.25092797972133e+50,1.26244169212532e+50
2.34604065514054e+48,2.38485106498162e+48,2.32573834487147e+48,2.27935796884825e+48
1.19839188855984e+49,1.23452650744936e+49,1.21640523058036e+49,1.21015734610364e+49
2.40420932308499e+49,2.14374029454503e+49,2.28196634848831e+49,2.42377860028872e+49
2.15119397696024e+48,2.03764922890735e+48,2.08539303143298e+48,2.08476127681696e+48
4.08447517022379e+48,3.87309179004606e+48,3.82367342591528e+48,4.02122363060005e+48
2.47835202282646e+49,2.06609846567491e+49,2.37107736786345e+49,2.39570002298525e+49
7.45645368131841e+47,7.82968734992245e+47,7.43284634793749e+47,7.68175514731538e+47
1.22918103186352e+49,1.1826232181357e+49,1.21730509940879e+49,1.15907379174291e+49
2.04908217393512e+48,2.22538536759483e+48,2.00357927207231e+48,2.1264163060161e+48
4.51792208275198e+48,4.54529617997651e+48,4.6626084523976e+48,4.54890271290161e+48
2.75857729041469e+48,2.4559881072975e+48,2.85031839624946e+48,2.6319888627797e+48
1.24678913818869e+49,1.29490481756397e+49,1.3335556003868e+49,1.23610556540006e+49
1.70557443258031e+48,1.77387891981757e+48,1.77242652758621e+48,1.79087685556982e+48
1.67943687214195e+49,1.90460927011054e+49,1.87698081904986e+49,1.65603954214831e+49
9.6839453199101e+48,9.7992366381683e+48,9.86804558380745e+48,9.93464981539148e+48
6.62585698070297e+48,5.88439733611687e+48,6.35791563647066e+48,6.54765531293274e+48
2.05267086469303e+48,1.94591670052832e+48,2.07976419120538e+48,1.9887146887687e+48
4.75671384916353e+48,4.82659694853895e+48,4.51994043603214e+48,4.77601482811899e+48
8.09322601128044e+48,7.8700412735573e+48,7.68921256008169e+48,7.88439885782507e+48
2.04710621790067e+49,2.00842141739717e+49,2.0797019617011e+49,2.04266089892325e+49
8.4610832874949e+48,8.34641563590024e+48,8.16627618020099e+48,8.38967075229663e+48
6.05916790793379e+48,6.14810970815955e+48,6.12668920786089e+48,6.20574341537303e+48
2.86027795753843e+49,2.81133622831402e+49,2.58485941012307e+49,2.84724767799878e+49
8.24438812874847e+47,8.95697115585932e+47,9.68940645094452e+47,8.80259835403055e+47
8.94715362135043e+48,8.59720503657006e+48,9.3257384498836e+48,8.25161367381924e+48
1.22307777343133e+49,1.22183028090778e+49,1.25407719330738e+49,1.18201240490406e+49
4.59884272334732e+48,5.06726819525402e+48,5.24834913322574e+48,4.43505135512663e+48
2.78102404194665e+49,2.63980678855662e+49,2.64001030023807e+49,2.68714326976001e+49
7.76442490951016e+48,7.67796629949877e+48,7.03903178892239e+48,7.8425476218512e+48
5.46929252715699e+48,5.95674910375724e+48,6.36930980355268e+48,5.28029601999863e+48
1.65563123693573e+49,1.58465532822063e+49,1.51125416377126e+49,1.67446181233616e+49
4.50405966494798e+48,3.92127078494927e+48,4.2558614830713e+48,4.33643728502235e+48
1.09768240608287e+49,1.25019320756833e+49,1.30895361465116e+49,1.06841871258977e+49
2.45312625992877e+48,2.60207861382042e+48,2.46549581897936e+48,2.49585254454085e+48
1.24818249051157e+49,1.240104349848e+49,1.29089950776828e+49,1.29782983421559e+49
3.33448920160465e+49,3.23802424145079e+49,3.36115841698691e+49,3.25975686901658e+49
2.47129819272897e+49,2.35064786435609e+49,2.61534186394295e+49,2.32889402275191e+49
2.07289899548504e+48,1.97965699592966e+48,1.94852543329382e+48,2.04114878502011e+48
5.00912603781896e+48,5.5218298887915e+48,5.1797161732592e+48,5.13514270802233e+48
4.62301825778543e+49,4.55498160395195e+49,4.27981332106407e+49,4.58418697349534e+49
1.99494461241469e+48,2.0215279870921e+48,2.05402458450271e+48,2.08295945126853e+48
8.45470024528238e+48,9.09526180326851e+48,8.1405332042713e+48,8.50685224352697e+48
2.50892857137045e+48,2.20968067574032e+48,2.38701340705272e+48,2.42170874343807e+48
1.45432308106269e+49,1.49635716107784e+49,1.53211505914845e+49,1.44710665996443e+49
9.68986931828962e+48,1.10687862538903e+49,1.09874325384847e+49,9.76038357836181e+48
2.89102346068402e+48,3.15420579903813e+48,2.87858676521259e+48,2.9629271482641e+48
8.97935125238305e+48,9.16291204756105e+48,9.70986079396839e+48,9.25066168614594e+48
4.25747174530069e+48,4.05862906956045e+48,4.106191898717e+48,4.21106770859451e+48
2.33270846231338e+49,2.54152077256602e+49,2.60192106584652e+49,2.24768484038068e+49
2.17882249100069e+48,2.1992168961426e+48,2.14517529465177e+48,2.20657510427082e+48
4.43767629348862e+49,4.47029696931735e+49,4.44684346726126e+49,4.35821232652535e+49
2.3336908974656e+48,2.42438797550669e+48,2.47223312776674e+48,2.43504217073397e+48
4.29266996501973e+49,4.17909449505901e+49,4.03485945655786e+49,4.41151908172205e+49
1.22535225312694e+48,1.38414118481601e+48,1.49242247657171e+48,1.30374449480057e+48
5.03000574548568e+48,5.22922646321592e+48,5.37318229201524e+48,5.25388937048719e+48
5.5387106252236e+48,5.19238611972667e+48,5.17270172536543e+48,5.7036750482529e+48
3.83117518942041e+48,3.98284872304972e+48,3.98664970702665e+48,3.89888763349308e+48
8.70062952593208e+48,8.09447232517359e+48,8.29978446972214e+48,8.85680890679488e+48
3.46255884047954e+47,3.3356198452319e+47,3.55852748686793e+47,3.51149259177684e+47
6.22141537144874e+48,5.75410278514539e+48,6.32588455333176e+48,6.11118348565605e+48
2.33929746253888e+49,2.28906994537347e+49,2.10758561170029e+49,2.20920946134221e+49
5.47831154480143e+48,5.32717984263166e+48,5.12955356256495e+48,5.12959757877183e+48
7.8075322789838e+48,8.32280815452003e+48,7.94657940350102e+48,7.7698247480123e+48
5.16794381599669e+48,5.49713917970551e+48,5.12084465281806e+48,5.03059033289089e+48
3.86316363986117e+48,3.40839121925891e+48,3.85167605713765e+48,3.84150118712703e+48
2.27081837747413e+48,2.23006739516989e+48,2.07132096266905e+48,2.33059577979614e+48
1.81349471377819e+48,1.73079584412596e+48,1.74787237514921e+48,1.76691841978648e+48
4.1655357934555e+48,4.16935666980855e+48,4.08220062584418e+48,4.23729476770175e+48
1.09825220943777e+49,1.06143406583407e+49,1.11929429388116e+49,1.12585195756646e+49
1.88511501566198e+49,2.00068848016851e+49,2.11791937912237e+49,1.88036294735473e+49
3.42067214938046e+48,3.33383589740483e+48,3.55856818103568e+48,3.54909951564333e+48
7.16737048672659e+49,7.34223961692234e+49,7.42270248149236e+49,7.15371554682805e+49
1.02139213542939e+49,9.99596781348245e+48,1.06504487408565e+49,9.78060634219699e+48
2.81126987376008e+48,2.86108487817267e+48,2.77678537011518e+48,2.74924381824316e+48
3.34506605750285e+48,3.16149343465356e+48,3.75020941197549e+48,3.34889060231035e+48
2.02467353786627e+49,1.93617404268105e+49,1.93954456528781e+49,2.00966448912329e+49
2.2539526958382e+49,2.26071923523187e+49,2.37237031084571e+49,2.37203381134909e+49
6.87426805057637e+48,6.37042976425376e+48,6.59985925188108e+48,7.10519927083158e+48
3.67180256004169e+49,3.5868166499403e+49,3.60727965182607e+49,3.68349554770073e+49
1.09741702059141e+50,1.05428929635587e+50,1.04723113260899e+50,1.08176070439794e+50
4.11458395707939e+48,4.21952507772756e+48,4.20920242517821e+48,3.99702818495516e+48
7.67397848991638e+47,7.23837851119242e+47,7.88284758805206e+47,7.49421504656711e+47
1.14851796196293e+49,1.14836181406028e+49,1.140114298182e+49,1.14389153094591e+49
3.43871758587262e+47,3.10765499329755e+47,3.31872005417288e+47,3.49920733085642e+47
9.47527195792922e+48,1.01392779926721e+49,9.2556033724211e+48,9.21197964213959e+48
9.99994135017201e+48,1.08853470920551e+49,1.06999367567259e+49,9.80946022175823e+48
8.79966736147843e+48,8.34256398603311e+48,8.36113864196397e+48,8.51802939782102e+48
1.10117756803017e+49,1.03338704932161e+49,1.06631600752853e+49,1.05862579187399e+49
3.37531324734199e+48,3.31161259000849e+48,3.20753192998941e+48,3.39050801775748e+48
7.95982404543863e+48,8.73233030960539e+48,9.18812544162797e+48,8.22306293729206e+48
7.27328047277695e+48,7.90572342508467e+48,7.53945127886877e+48,7.72474148829483e+48
1.01313484815007e+49,9.76948564269645e+48,9.64903223309826e+48,1.04537520774818e+49
2.68452693761138e+49,2.78761509651696e+49,2.7393335498016e+49,2.67924225009911e+49
3.56129381387477e+48,3.40720937526683e+48,3.5977944472002e+48,3.60690909257844e+48
5.42894382897848e+48,5.26934241061259e+48,5.54817865785695e+48,5.37755700471149e+48
8.78188684264305e+47,9.98640476486281e+47,9.23252129215692e+47,8.82855142089288e+47
7.50040303513522e+48,7.60032256047372e+48,7.7129547613595e+48,7.63343791184856e+48
2.62718366228719e+49,2.46893354231711e+49,2.72706855909607e+49,2.62356538453973e+49
