4.47340374838804e+48,4.72933447401939e+48,4.86121446627256e+48,4.4950597561528e+48,4.47340374838804e+48,4.65609604921812e+48,4.53613009905892e+48,4.4950597561528e+48,4.49153270031742e+48,4.67496538143193e+48,4.5545132563004e+48,4.51327647139304e+48,4.79399279567695e+48,4.98977784510841e+48,4.86121446627256e+48,4.81720079366837e+48,4.52187782684141e+48,4.706549792692e+48,4.58528388411035e+48,4.54376850043972e+48,4,4,4,4,0.00172838536323417,0.00192730091621777,0.00347230043360538,0.00309633812866496
6.19880137375144e+48,6.00490060858926e+48,6.05539095500245e+48,6.25348033091449e+48,6.19880137375144e+48,6.22037536258368e+48,6.34742302489473e+48,6.25348033091448e+48,5.61740564841416e+48,5.63695617752746e+48,5.75208783167368e+48,5.66695617670141e+48,5.91360708483642e+48,5.93418849816364e+48,6.05539095500245e+48,5.965770373991e+48,5.93175061475829e+48,5.952395173892e+48,6.07396949182518e+48,5.98407394602999e+48,4,4,4,4,0.0028651958257916,0.00304387391216376,0.00319840141639461,0.00150189585751844
1.20679487692974e+49,1.11736019508701e+49,1.22508655588899e+49,1.14493624197083e+49,1.20679487692974e+49,1.15447617058697e+49,1.17782892310244e+49,1.14493624197083e+49,1.23312281210796e+49,1.1796626992714e+49,1.20352492507534e+49,1.16991464363466e+49,1.25521470091608e+49,1.20079682875753e+49,1.22508655588899e+49,1.19087413280183e+49,1.23110142987926e+49,1.17772895091093e+49,1.20155206083874e+49,1.16799687466103e+49,4,4,4,4,0.00233979458401648,0.00153197257528465,0.00295099136394456,0.0021253303796148
6.82320283073894e+48,6.4301328791822e+48,5.8931001299959e+48,6.71430127866017e+48,6.82320283073894e+48,6.79140512821935e+48,6.37137666437423e+48,6.71430127866016e+48,6.03478103302788e+48,6.00665755834608e+48,5.63516342724316e+48,5.93846306663363e+48,6.31100931666003e+48,6.28159855432047e+48,5.89310012999591e+48,6.21028261589838e+48,6.56501991712016e+48,6.5344254066625e+48,6.13029038396056e+48,6.460239086748e+48,4,4,4,4,0.00337180727091423,0.00287782136217959,0.00325823532913879,0.0025171201676771
6.8990046274559e+48,6.50720834588693e+48,6.85014120412455e+48,6.71002365027094e+48,6.89900462745589e+48,6.6037447660009e+48,6.73911062676323e+48,6.71002365027094e+48,7.09942175417866e+48,6.79558454914082e+48,6.93488280860925e+48,6.90495085105542e+48,7.01266954697254e+48,6.71254511588743e+48,6.85014120412455e+48,6.82057500359625e+48,6.98961499144638e+48,6.69047723673535e+48,6.82762096989782e+48,6.79815196995871e+48,4,4,4,4,0.0028776215702387,0.00132215583921438,0.00140766360301283,0.00221824743373347
6.45341024784675e+48,5.90015083502431e+48,6.5839610233445e+48,6.26833894945571e+48,6.45341024784676e+48,6.15625396305044e+48,6.36794692244197e+48,6.26833894945572e+48,6.77815894189001e+48,6.46604915007831e+48,6.68839492859342e+48,6.58377448035745e+48,6.67232344379865e+48,6.36508699525889e+48,6.5839610233445e+48,6.48097413922889e+48,6.36755439425352e+48,6.07435146210363e+48,6.28322806874053e+48,6.18494527534414e+48,4,4,4,4,0.00332202917985185,0.00266992370469547,0.00148402419238802,0.00155562991889011
1.6754969859624e+49,1.71913512289581e+49,1.70436333274736e+49,1.68783007107269e+49,1.6754969859624e+49,1.66547731550862e+49,1.64261840131822e+49,1.68783007107269e+49,1.78211718675925e+49,1.77145991487459e+49,1.74714637436053e+49,1.7952350873732e+49,1.73847780148532e+49,1.72808149829407e+49,1.70436333274736e+49,1.75127447904888e+49,1.71684019747322e+49,1.70657328971713e+49,1.68315032740716e+49,1.72947760383898e+49,4,4,4,4,0.00148103253363798,0.00330236567494342,0.00231403132569177,0.00307797903061763
1.36388348321923e+49,1.46621283057658e+49,1.43951221165631e+49,1.34944795674684e+49,1.36388348321923e+49,1.35724393190871e+49,1.37136657018981e+49,1.34944795674684e+49,1.28635185664082e+49,1.28008973875419e+49,1.29340955837007e+49,1.27273693534599e+49,1.43165727679848e+49,1.42468779438644e+49,1.43951221165631e+49,1.41650442336717e+49,1.4891467809199e+49,1.481897432583e+49,1.49731713785339e+49,1.47338545083435e+49,4,4,4,4,0.00346008059874149,0.00230618312701042,0.00338022034464186,0.00126315724192769
4.99863431184773e+49,4.87558074162131e+49,4.84333656758316e+49,4.89519688569786e+49,4.99863431184773e+49,5.05895581646615e+49,5.03163820376834e+49,4.89519688569786e+49,4.83264836840018e+49,4.89096682153902e+49,4.86455632455192e+49,4.73264571216868e+49,4.81156779762431e+49,4.86963185892969e+49,4.84333656758316e+49,4.71200136453833e+49,4.91924026175454e+49,4.97860367096918e+49,4.95171994796517e+49,4.8174457475844e+49,4,4,4,4,0.0012048843979752,0.00289001429083923,0.00118351468227874,0.00310234873433131
2.7208678464993e+48,2.91491109268477e+48,3.02239169207767e+48,2.76996861944941e+48,2.7208678464993e+48,2.73908682638949e+48,2.73621042210389e+48,2.76996861944941e+48,3.02631767538119e+48,3.04658195280283e+48,3.04338263787018e+48,3.08093059502187e+48,3.00544443076043e+48,3.02556894056179e+48,3.02239169207767e+48,3.05968067189166e+48,2.84419626408881e+48,2.86324105327467e+48,2.86023427059185e+48,2.89552262129071e+48,4,4,4,4,0.00153836914542938,0.00247254674729184,0.00312111854169293,0.002327446517268
2.30428219529172e+49,2.42554810743093e+49,2.37697793418562e+49,2.32314149298659e+49,2.30428219529172e+49,2.28929756657254e+49,2.33779403313612e+49,2.32314149298659e+49,2.25702815838369e+49,2.24235082023855e+49,2.28985276719617e+49,2.27550070746281e+49,2.34290440248817e+49,2.32766861554005e+49,2.37697793418562e+49,2.36207980196287e+49,2.42160504447397e+49,2.40585747129475e+49,2.45682314221366e+49,2.44142456593989e+49,4,4,4,4,0.00124489451331342,0.00210557261146843,0.00209281458900363,0.00185961613487744
1.26767340392568e+49,1.30602144305392e+49,1.28026769427112e+49,1.28500546606692e+49,1.26767340392568e+49,1.31462980105371e+49,1.26458069864785e+49,1.28500546606693e+49,1.23693279660654e+49,1.28275051861465e+49,1.2339150882784e+49,1.25384456270413e+49,1.28339876424502e+49,1.33093765072863e+49,1.28026769427112e+49,1.30094582886356e+49,1.24238619538157e+49,1.28840591891293e+49,1.23935518255787e+49,1.25937252220289e+49,4,4,4,4,0.00316802769830941,0.00234603804773667,0.00327223997105921,0.00214671456841512
8.12080602848052e+48,7.95975716079107e+48,8.15559511204522e+48,7.84262126359226e+48,8.12080602848053e+48,7.6795468501521e+48,7.92140738367465e+48,7.84262126359226e+48,8.56488509581123e+48,8.09949605110305e+48,8.35458251315708e+48,8.27148804405096e+48,8.36088875926739e+48,7.90658423689969e+48,8.15559511204522e+48,8.07447976666289e+48,8.71567958557114e+48,8.2420968403344e+48,8.50167438807841e+48,8.41711694685643e+48,4,4,4,4,0.00336020810241376,0.00273710698370192,0.00136397120027342,0.00208531043246211
2.15568946495299e+49,2.10011859549182e+49,2.08478600808137e+49,2.20353949517734e+49,2.15568946495299e+49,2.16140285383544e+49,2.15062526306325e+49,2.20353949517734e+49,2.05465585253998e+49,2.06010146430179e+49,2.04982900144646e+49,2.10026323070974e+49,2.08969517446343e+49,2.09523365362362e+49,2.08478600808137e+49,2.13608032356928e+49,2.04908351511779e+49,2.05451435808697e+49,2.04426975470461e+49,2.09456720361963e+49,4,4,4,4,0.00240436361072507,0.00215376906861704,0.0018535703665137,0.00141334200086856
8.1042944753662e+48,8.33846891045437e+48,8.47494013531036e+48,7.79759303087692e+48,8.1042944753662e+48,8.12133455917243e+48,8.22708623884325e+48,7.79759303087692e+48,7.59132426790638e+48,7.60728578091885e+48,7.70634379203839e+48,7.30403582773057e+48,8.34844907707107e+48,8.3660025201694e+48,8.47494013531036e+48,8.03250776978446e+48,8.64826071015131e+48,8.66644453697635e+48,8.77929434754401e+48,8.32097323803568e+48,4,4,4,4,0.00314502617495772,0.0012725298700993,0.0026842256081109,0.00278567374620896
6.80465023871506e+48,7.05665078515201e+48,7.15670822550985e+48,6.63518682826371e+48,6.80465023871506e+48,6.45150202332126e+48,6.59704096282864e+48,6.6351868282637e+48,7.13091566084435e+48,6.76083489968736e+48,6.91335205583612e+48,6.95332691709786e+48,7.38193026381464e+48,6.99882232918553e+48,7.15670822550985e+48,7.19809023760686e+48,7.63301729919782e+48,7.23687843199417e+48,7.40013461768998e+48,7.4429241866677e+48,4,4,4,4,0.00271412808187859,0.00205453697385708,0.00167187063334296,0.00168888692419393
3.00645669894975e+47,3.07058079839212e+47,3.17466112917569e+47,2.95349699634558e+47,3.00645669894975e+47,3.08046189126098e+47,3.08815262863329e+47,2.95349699634558e+47,2.97040223856431e+47,3.0435199352148e+47,3.05111844262551e+47,2.91807764688665e+47,3.09067664927225e+47,3.16675495097575e+47,3.17466112917569e+47,3.03623338513068e+47,3.05054939974316e+47,3.12563995237336e+47,3.13344348211749e+47,2.99681299002e+47,4,4,4,4,0.00318840576459828,0.00136254101326511,0.00129503501170526,0.00242450563059823
1.48104815822188e+49,1.37937581335572e+49,1.36616746235472e+49,1.45262872285209e+49,1.48104815822188e+49,1.47502862512726e+49,1.45870869109057e+49,1.45262872285209e+49,1.48523027608209e+49,1.47919374529787e+49,1.46282772775794e+49,1.45673059117579e+49,1.38708970221492e+49,1.38145205139219e+49,1.36616746235472e+49,1.36047321042472e+49,1.41210142617806e+49,1.40636211836376e+49,1.39080192067511e+49,1.38500499113368e+49,4,4,4,4,0.00266585420754998,0.0028083447900706,0.00266604637753744,0.00158035198596736
6.455637961639e+48,6.62514530940925e+48,6.7071702135335e+48,6.71070026377552e+48,6.455637961639e+48,6.33753772762816e+48,6.38098954177166e+48,6.71070026377552e+48,6.84873197542024e+48,6.72344043122571e+48,6.76953809511003e+48,7.11932542485884e+48,6.78563447913746e+48,6.66149724829208e+48,6.7071702135335e+48,7.05373494604565e+48,6.49210211935138e+48,6.37333480555936e+48,6.41703205382001e+48,6.74860512062048e+48,4,4,4,4,0.00144173967319479,0.00340781673809811,0.00158771101806637,0.00285549620033183
1.74900475382775e+49,1.7279303027499e+49,1.74404662714057e+49,1.78344067203714e+49,1.74900475382775e+49,1.7647837544145e+49,1.70650798410362e+49,1.78344067203714e+49,1.71056310406125e+49,1.72599529551961e+49,1.66900037750331e+49,1.74424214982402e+49,1.78747821292402e+49,1.80360430961347e+49,1.74404662714057e+49,1.82267162986964e+49,1.67941503468158e+49,1.69456621752408e+49,1.63860913415793e+49,1.71248081031619e+49,4,4,4,4,0.0031268401075167,0.00338431762558821,0.00277982681015116,0.00332460617385721
1.71225832117234e+48,1.81457763928879e+48,1.73281787588756e+48,1.68120952960005e+48,1.71225832117234e+48,1.67293932335907e+48,1.62832254310353e+48,1.68120952960005e+48,1.79885223458241e+48,1.75754476000141e+48,1.71067157861858e+48,1.76623321477081e+48,1.82214011568592e+48,1.78029787591508e+48,1.73281787588756e+48,1.78909881113048e+48,1.8915250323104e+48,1.84808949008554e+48,1.79880150843527e+48,1.85722555438947e+48,4,4,4,4,0.00346509545129758,0.00323593649015704,0.00288143781360833,0.00288617245542414
2.01320526639913e+49,1.87479917552544e+49,1.86339873412146e+49,2.00146791540571e+49,2.01320526639913e+49,1.97441067298443e+49,1.9786827051862e+49,2.0014679154057e+49,1.95929639481361e+49,1.92154062878006e+49,1.92569826607177e+49,1.94787334229636e+49,1.8959099076887e+49,1.85937560329e+49,1.86339873412146e+49,1.88485640986119e+49,1.92284707940602e+49,1.88579369399658e+49,1.8898739856486e+49,1.91163653299311e+49,4,4,4,4,0.00282196074225797,0.00337942466863167,0.00185063618856591,0.00121288387871766
4.45021886728021e+48,4.31032590773386e+48,4.1220729839653e+48,4.20965167378423e+48,4.45021886728021e+48,4.30262899414045e+48,4.43098396099022e+48,4.20965167378423e+48,4.34623999929746e+48,4.20209854709888e+48,4.32745451444974e+48,4.11129363147309e+48,4.13996690736135e+48,4.00266642644506e+48,4.1220729839653e+48,3.91617112342975e+48,4.71294952828094e+48,4.55664628933075e+48,4.69257903747374e+48,4.45817980235964e+48,4,4,4,4,0.00267585638927479,0.00321206888870542,0.00199116586221667,0.00273991952068494
2.58341666999183e+49,2.4098621881251e+49,2.41485848941306e+49,2.57984237440787e+49,2.58341666999183e+49,2.56922819060482e+49,2.498550550311e+49,2.57984237440787e+49,2.5537988913384e+49,2.53977307686208e+49,2.46990572579891e+49,2.55026557354043e+49,2.49688191277318e+49,2.48316869416516e+49,2.41485848941306e+49,2.4934273426691e+49,2.42652780535153e+49,2.41320098117014e+49,2.34681553844165e+49,2.42317057393014e+49,4,4,4,4,0.00189046558381719,0.00326706359849204,0.00311031926597496,0.00268039353215786
5.60664633754188e+48,5.1597186085188e+48,5.435675962473e+48,5.69665844373006e+48,5.60664633754188e+48,5.49428444925811e+48,5.66113670228507e+48,5.69665844373006e+48,5.69246494444131e+48,5.57838317940047e+48,5.74778937056634e+48,5.7838548285545e+48,5.38335573397518e+48,5.27546877639728e+48,5.43567596247301e+48,5.46978301310116e+48,5.1820430975805e+48,5.07819061383933e+48,5.23240679122234e+48,5.26523839571226e+48,4,4,4,4,0.00296396808405996,0.00278677709808873,0.00326260654888972,0.003534498395107
2.35212589650116e+49,2.34700148245096e+49,2.49606676014911e+49,2.42904927589333e+49,2.35212589650116e+49,2.42334651339705e+49,2.46547618069221e+49,2.42904927589333e+49,2.44960843248963e+49,2.52378074782988e+49,2.56765645551107e+49,2.52971985811312e+49,2.38131007385929e+49,2.45341436586718e+49,2.49606676014911e+49,2.45918788581415e+49,2.20588388306148e+49,2.27267640092204e+49,2.31218668148286e+49,2.2780245975888e+49,4,4,4,4,0.00119691524206491,0.00328602984017455,0.00176369988657538,0.00332107408331065
1.35353025853107e+49,1.32239937220562e+49,1.3484155838373e+49,1.35893885263242e+49,1.35353025853107e+49,1.33304354279398e+49,1.32250282870952e+49,1.35893885263242e+49,1.30367715033532e+49,1.2839449995219e+49,1.27379252009743e+49,1.30888653557138e+49,1.38005095654847e+49,1.35916282976201e+49,1.3484155838373e+49,1.38556552514869e+49,1.33737845148954e+49,1.31713620570605e+49,1.30672127497878e+49,1.34272250431614e+49,4,4,4,4,0.00216279295195314,0.00267793043811178,0.0034011707978179,0.00242493920360936
9.83618632379162e+48,9.55930873389717e+48,9.54489791319321e+48,9.95865180985108e+48,9.83618632379162e+48,9.96100035077671e+48,9.36287783936793e+48,9.95865180985108e+48,9.97911405697138e+48,1.01057417325962e+49,9.49892801791966e+48,1.01033590654737e+49,1.00274078041454e+49,1.01546482921819e+49,9.54489791319321e+48,1.01522540941837e+49,9.32344639637535e+48,9.44175412782779e+48,8.87481049845625e+48,9.43952801145412e+48,4,4,4,4,0.00309119150335523,0.00202270447473051,0.00131928756464139,0.00148280538548054
9.58749061591003e+48,9.37826988580339e+48,9.84613783217763e+48,9.5266359241044e+48,9.58749061591003e+48,9.37975331276049e+48,9.29988487025863e+48,9.5266359241044e+48,9.95889133472045e+48,9.74310669292888e+48,9.66014430247507e+48,9.89567925064347e+48,1.01506368504468e+49,9.93069755568878e+48,9.84613783217763e+48,1.00862076998054e+49,9.64720807136755e+48,9.43817683807041e+48,9.35781092022816e+48,9.58597433487829e+48,4,4,4,4,0.0027799788093432,0.00320440682832602,0.00344741366036488,0.00267011470532891
5.07145222624847e+48,4.8594763830044e+48,4.84881016311346e+48,4.93542797976593e+48,5.07145222624847e+48,4.99007111269363e+48,4.90592509039377e+48,4.93542797976593e+48,5.2211938378389e+48,5.13740983482498e+48,5.05077928532739e+48,5.08115328814084e+48,5.01241022707998e+48,4.9319765548939e+48,4.84881016311346e+48,4.87796957896127e+48,5.07484286705815e+48,4.99340734421137e+48,4.90920506407362e+48,4.93872767830885e+48,4,4,4,4,0.0028155779524524,0.00242072497726628,0.00220120891996316,0.00235555231855466
1.2937238772155e+49,1.28840950820176e+49,1.37102261427218e+49,1.3544705453672e+49,1.2937238772155e+49,1.32323479504234e+49,1.33576680076255e+49,1.3544705453672e+49,1.40874034400522e+49,1.44087488311629e+49,1.45452102690344e+49,1.47488759821946e+49,1.32787002287657e+49,1.35815984269051e+49,1.37102261427218e+49,1.39022001969498e+49,1.20318007405837e+49,1.2306256124161e+49,1.24228054113473e+49,1.25967526748626e+49,4,4,4,4,0.00331846839472446,0.00232527674802063,0.00243591572791141,0.00239529803177624
7.22053320707814e+48,6.47967402798064e+48,6.9679165007464e+48,7.03229925571609e+48,7.22053320707814e+48,6.80771380271418e+48,7.14436876844994e+48,7.03229925571609e+48,7.2940185999666e+48,6.87699781666682e+48,7.21707901447096e+48,7.10386893885375e+48,7.04219982316267e+48,6.63957626988268e+48,6.9679165007464e+48,6.85861489100066e+48,7.0565604200666e+48,6.65311582865962e+48,6.98212561759059e+48,6.87260111778238e+48,4,4,4,4,0.0034537658718709,0.00126845995446236,0.00311469588144689,0.00278654935598986
2.45771649050202e+48,2.5539352680988e+48,2.42882610252567e+48,2.55624806489634e+48,2.45771649050202e+48,2.51761911576667e+48,2.53550573980574e+48,2.55624806489634e+48,2.51383919928593e+48,2.57510971934484e+48,2.59340478992197e+48,2.61462077235875e+48,2.35430978168341e+48,2.41169204572978e+48,2.42882610252567e+48,2.44869570874119e+48,2.39706840908326e+48,2.45549284135523e+48,2.47293808436633e+48,2.49316855944259e+48,4,4,4,4,0.00185476845127662,0.00259466472201944,0.00352014262804851,0.0014259645715166
3.95915189591014e+47,4.52170756864667e+47,4.36210641593266e+47,4.32316536964122e+47,3.95915189591014e+47,4.27015443719198e+47,4.19233019994024e+47,4.32316536964122e+47,3.81956119594568e+47,4.11959849427407e+47,4.04451816279756e+47,4.17074038169526e+47,4.11948512239035e+47,4.44308229055143e+47,4.36210641593266e+47,4.49823999939668e+47,3.83938239677363e+47,4.14097670629805e+47,4.06550675353991e+47,4.19238398902758e+47,4,4,4,4,0.0030862959391411,0.00270953634195065,0.00188799676744949,0.00184168793388669
4.95222241768571e+49,5.04527301329829e+49,4.93503529301415e+49,4.95880412986974e+49,4.95222241768571e+49,5.0082112111076e+49,4.91352428769591e+49,4.95880412986973e+49,5.08458130183534e+49,5.14206651718605e+49,5.04484888039574e+49,5.09133892455144e+49,4.9739028402351e+49,5.03013674799092e+49,4.93503529301415e+49,4.98051336661388e+49,4.98224827337619e+49,5.03857653285791e+49,4.94331551247353e+49,4.98886989118713e+49,4,4,4,4,0.00333615116767317,0.00240010079932337,0.00226030537437619,0.00181833074465207
2.9018650071504e+49,3.1206659256091e+49,3.05274788346146e+49,2.93067674520334e+49,2.9018650071504e+49,2.94585465167393e+49,2.91627017155147e+49,2.93067674520334e+49,3.01969633871136e+49,3.06547219947042e+49,3.03468643028807e+49,3.04967798833875e+49,3.03766857580153e+49,3.08371687939269e+49,3.05274788346146e+49,3.06782866632331e+49,3.04384446294922e+49,3.0899863873944e+49,3.05895442836527e+49,3.07406587198247e+49,4,4,4,4,0.00243519952798489,0.00282870503400188,0.00196604260765432,0.0024425177116958
1.85165404150508e+49,1.83354202907456e+49,1.81712619898205e+49,1.7407096760133e+49,1.85165404150508e+49,1.82587950317699e+49,1.85104375910711e+49,1.7407096760133e+49,1.64462785419214e+49,1.62173506606156e+49,1.64408580507923e+49,1.54608774374844e+49,1.81772529888374e+49,1.79242303974902e+49,1.81712619898205e+49,1.70881382006393e+49,1.97793541904691e+49,1.95040307708347e+49,1.97728351586009e+49,1.85942473339448e+49,4,4,4,4,0.00120635146337993,0.00188919763469444,0.00178043321909481,0.00120673269912296
3.47064382413744e+48,3.38425503054848e+48,3.23363915817516e+48,3.47435884898918e+48,3.47064382413744e+48,3.44117128413821e+48,3.47558764664914e+48,3.47435884898918e+48,3.59687135772799e+48,3.56632689960023e+48,3.60199498737456e+48,3.60072149826663e+48,3.22903949340183e+48,3.20161864572898e+48,3.23363915817515e+48,3.23249590165721e+48,3.40959042844014e+48,3.38063635093317e+48,3.41444728231797e+48,3.41324010089798e+48,4,4,4,4,0.00343915404128831,0.00122475522374964,0.00272208665985216,0.00188334393145399
6.92024240125419e+48,6.24964738269097e+48,7.07241989162783e+48,6.61291365157531e+48,6.92024240125419e+48,6.40973211245338e+48,6.81631638874398e+48,6.61291365157531e+48,7.29034250799161e+48,6.75252972002669e+48,7.18085844908754e+48,6.96657757060939e+48,7.18025062544596e+48,6.65055937940026e+48,7.07241989162782e+48,6.86137488105016e+48,7.06098676691569e+48,6.54009368476823e+48,6.95494710001906e+48,6.74740754399973e+48,4,4,4,4,0.00189783293480315,0.00258452866528367,0.00311225758890418,0.0030047858118664
9.51833656083148e+47,1.00869995890277e+48,9.80795531585452e+47,9.57969828224274e+47,9.51833656083148e+47,9.58867735262669e+47,9.3734198031977e+47,9.57969828224274e+47,9.71795237376876e+47,9.78976833239035e+47,9.56999646363197e+47,9.78060095552841e+47,9.959590163459e+47,1.00331918325717e+48,9.80795531585452e+47,1.00237965080314e+48,9.94886598682794e+47,1.00223884039547e+48,9.79739441490675e+47,1.00130031960073e+48,4,4,4,4,0.00345044965339122,0.00313076679723645,0.00157822331154626,0.00357075020907009
2.21341602993136e+48,2.40653569886122e+48,2.40583043345286e+48,2.27929228812699e+48,2.21341602993136e+48,2.23050620672663e+48,2.22669620814899e+48,2.27929228812699e+48,2.4680029579181e+48,2.48705884542939e+48,2.48281062113168e+48,2.54145629786179e+48,2.39148188568029e+48,2.40994694045367e+48,2.40583043345286e+48,2.46265778575549e+48,2.31907584814948e+48,2.336981843096e+48,2.33298997009815e+48,2.38809678107941e+48,4,4,4,4,0.00324325473748268,0.0019343490078027,0.00285046557102849,0.00336854980800634
3.84401988215297e+48,3.98703599534773e+48,3.375920152411e+48,3.79730315071623e+48,3.84401988215297e+48,3.96048896255444e+48,3.8400998766424e+48,3.79730315071623e+48,3.67197151529729e+48,3.78322774152876e+48,3.66822695907337e+48,3.62734570367755e+48,3.37936631944462e+48,3.48175696768055e+48,3.375920152411e+48,3.33829656600634e+48,3.91739468865821e+48,4.03608693556254e+48,3.9133998579244e+48,3.86978622636814e+48,4,4,4,4,0.00259389704633446,0.00228771430451783,0.00134911836288827,0.00349656793201261
3.16343831635328e+48,3.20749460750611e+48,3.14522869894398e+48,3.253302624999e+48,3.16343831635328e+48,3.14152990605077e+48,3.2675997835545e+48,3.253302624999e+48,2.91009482184623e+48,2.88994094337589e+48,3.0059145331936e+48,2.99276236048822e+48,3.0449680618812e+48,3.02388011800922e+48,3.14522869894398e+48,3.13146696666928e+48,3.14064619354107e+48,3.11889563021654e+48,3.24405719219658e+48,3.22986304263352e+48,4,4,4,4,0.00177213597970674,0.00286020026597864,0.00239775852800582,0.0033050762820459
